,time,dTLB-load-misses,dTLB-store-misses,L2-misses,L1-dcache-load-misses,branch-misses,iTLB-load-misses,L1-icache-load-misses,branch-load-misses,cycles,instructions,cpi
0,0.220113573,8.185220847260529e-06,0.00012046986731516133,6.645063330874126e-06,0.008878023992949876,0.000258819888867069,2.679157726179138e-06,0.00031773718195176443,0.00021126394378697278,0.42570974644539034,1.0,0.42570974644539034
1,0.440318611,4.138342953945985e-05,0.00024468199052339894,0.00015771742577498835,0.0662157819766613,4.912234485927878e-05,5.017418930987126e-07,8.802003624883271e-05,4.631621730775562e-05,0.5528692783579101,1.0,0.5528692783579101
2,0.660474662,7.708525016375845e-05,1.9754886117428017e-05,0.000649632039864532,0.11694500316579322,5.996852956143767e-05,2.83278428261515e-07,2.3804037696967612e-05,3.8589657950693635e-05,0.6575599315871351,1.0,0.6575599315871351
3,0.880631889,9.802943914377654e-05,2.4973601672174126e-05,0.0011557810722373923,0.07492919080724277,1.3515208764891064e-05,4.3115383956731296e-07,0.0002256338102803554,4.550843922552412e-06,0.5992519016408645,1.0,0.5992519016408645
4,1.100799909,2.4446411341307698e-05,2.197505847532e-05,0.001330153136691841,0.07723212728038352,4.198297390691289e-06,6.346624662130111e-07,0.0003160598374971914,1.9308026643403662e-05,0.6078320224500883,1.0,0.6078320224500883
5,1.320953393,0.0002957184193743732,0.005280001634771124,0.002237833383337143,0.11044770720058582,0.0002801720665295752,4.447539087042719e-06,0.00016736370059979673,0.00024751098798302985,1.7446105714455227,1.0,1.7446105714455227
6,1.541115896,2.7419078042990293e-05,0.0001213665237946642,0.0005978488357574128,0.08323737996906315,4.164581673232752e-06,5.626732618262634e-07,0.024394720254290257,1.2127957428528785e-05,0.6072645881335813,1.0,0.6072645881335813
7,1.761271344,2.7254198052925284e-05,1.1203804280417322e-05,0.0006054120610999216,0.08611385641004816,3.071205132691533e-06,3.486826907317322e-07,0.026501445075448105,2.826427885616248e-06,0.6067537860993125,1.0,0.6067537860993125
8,1.981436094,0.00010522877856431965,6.701288848504056e-06,0.0030378216959280144,0.11042152075602568,1.2109851333580087e-05,4.881027819043984e-07,0.012578676187052457,4.4536714532281245e-06,0.6428555056727183,1.0,0.6428555056727183
9,2.201594692,0.00016181726692469315,6.32121146408475e-08,0.0062183262769841315,0.13526396425145742,5.0259377695350204e-06,1.6665012041677977e-07,5.4277369564157524e-05,4.884572494974579e-06,0.678255600323269,1.0,0.678255600323269
10,2.421753236,0.0001577389421336053,2.180553572658873e-05,0.00126935300834408,0.10413197632927354,4.397463127429296e-05,4.774598916548474e-07,3.927941725539312e-05,3.1039494980617175e-05,0.6929019303043029,1.0,0.6929019303043029
11,2.641930811,9.583158222306827e-05,9.472425797324756e-05,0.0005636513020242636,0.084301497178331,8.418698063705411e-06,7.149573010257929e-07,0.022144285516739935,5.6751631872089815e-06,0.6010974586480706,1.0,0.6010974586480706
12,2.862085138,2.628550585026581e-05,1.106422021364161e-05,0.0006006121337708808,0.08622104433424359,4.84857918633519e-06,4.021357094243839e-07,0.02659094638189776,4.833611355959592e-06,0.6070898006388871,1.0,0.6070898006388871
13,3.082236950,7.908047883443901e-05,6.734506946599144e-06,0.0024869978150898015,0.10340466934436132,5.700591455261334e-06,5.528792808664418e-07,0.016471953238932274,4.781208394988137e-06,0.6303429355664553,1.0,0.6303429355664553
14,3.302395903,0.00017368684733855662,5.965849750767355e-07,0.006234223156293091,0.13530577063989116,5.038724451661618e-06,1.9233531049771203e-07,5.049204998521074e-05,5.108978666873357e-06,0.6795939697480949,1.0,0.6795939697480949
15,3.522584937,0.00020380519992900599,4.586374983414694e-05,0.0020675014139899285,0.10550985968745986,2.5720580968903076e-05,5.068317692574699e-07,2.6078078377575755e-05,1.818145840119821e-05,0.6835057204127641,1.0,0.6835057204127641
16,3.742737220,7.332616090969167e-05,3.6405019013859e-05,0.0008396271927378064,0.09915400376451824,5.924615592865236e-06,6.705278445725008e-07,0.020779195768168987,1.0001770409460668e-05,0.6555311481260622,1.0,0.6555311481260622
17,3.962894727,2.62720256579071e-05,1.1149479657807225e-05,0.0006021236808323167,0.08611583059889863,4.8244377013553636e-06,3.744042467924905e-07,0.026607436100698545,4.860284916473793e-06,0.6073960374526247,1.0,0.6073960374526247
18,4.183049852,6.712901616059127e-05,7.72402843123001e-06,0.002033689311901817,0.09615016729813036,4.846570372982457e-06,4.181274057439179e-07,0.020895424823973614,4.9238106572947575e-06,0.6247124854000929,1.0,0.6247124854000929
19,4.403219983,0.00016569090327869795,8.05615322014382e-08,0.006238004884171788,0.1352287557539161,6.2297081972340714e-06,1.9564943534634992e-07,5.3080842688496186e-05,6.344796100378983e-06,0.6812065946045219,1.0,0.6812065946045219
20,4.623383546,0.00022674028891184338,3.6127335569216594e-05,0.0030948927708377666,0.12248820606222947,2.5290699190963817e-05,6.218062735987701e-07,3.643889049456273e-05,4.238580919510275e-05,0.7493362791603254,1.0,0.7493362791603254
21,4.843659894,4.3737325290604855e-05,6.687884334143788e-06,0.0011220862477741237,0.08870867413728618,1.3879157811717753e-05,4.40722331697033e-07,8.244897774516803e-05,8.448719011366899e-06,0.5942717426217087,1.0,0.5942717426217087
22,5.063823543,2.259393727468789e-05,5.3231165208766915e-06,0.0012509284084481868,0.0761573064822169,3.771285986048511e-06,4.6197259839635345e-07,0.00011297763428911079,3.796123222521433e-06,0.6068749196353959,1.0,0.6068749196353959
23,5.283996807,7.981012220807219e-05,0.0009018463229713946,0.0006526505183880419,0.0494146109674168,8.831545884000162e-05,1.1614605397407713e-06,4.462453652688227e-05,6.904994053308144e-05,0.6633365221908581,1.0,0.6633365221908581
24,5.504158137,4.170318357410005e-05,0.00035795113142844887,0.0006149977557966783,0.09538725111106829,6.87409864411569e-06,6.950530595683342e-07,0.028703480804822955,1.9562996853589146e-05,0.6923498716292532,1.0,0.6923498716292532
25,5.724318040,2.7726388163052975e-05,1.0812150044471923e-05,0.0005960409165467949,0.08353405981191932,6.542318877050871e-06,3.801066886510864e-07,0.027415937808439574,4.979091905493856e-06,0.6153717935057024,1.0,0.6153717935057024
26,5.944495683,7.593555898581769e-05,7.699546659465787e-06,0.0027383321734201185,0.10486143247503982,4.9479845303777e-06,5.173608427309027e-07,0.01748302804051902,6.344753864403727e-06,0.6369456260029782,1.0,0.6369456260029782
27,6.164663495,0.00017373743307681934,8.58317758944951e-08,0.006125135310605003,0.13545826929461263,4.912129336664686e-06,1.7862288496962493e-07,0.0005318925558850055,4.87965244848839e-06,0.6884876516016211,1.0,0.6884876516016211
28,6.384834646,0.00017327194461854586,2.153649182232402e-05,0.0021462587675364314,0.11011834643954783,3.790954091598155e-05,3.535629441963727e-07,3.0483532635024847e-05,3.353508932117609e-05,0.718977317095755,1.0,0.718977317095755
29,6.604991932,5.62414911612941e-05,5.188670686038239e-05,0.0005906064099820011,0.0862567761851304,1.0965685685865557e-05,8.669707875956956e-07,0.018282384999446618,6.48633661662113e-06,0.6055728160747513,1.0,0.6055728160747513
30,6.825169158,2.7993823006764845e-05,1.1912607468199096e-05,0.0006254735737490182,0.08581503117277284,4.856224584289717e-06,3.6579911271102133e-07,0.027162713477264684,5.286387177243147e-06,0.607060026285981,1.0,0.607060026285981
31,7.045331354,5.882302198657814e-05,8.802587525576067e-06,0.0018025884391585343,0.10042372559805977,5.65067674472332e-06,4.173154482130995e-07,0.01905094135122208,4.8150205032155165e-06,0.6255950455604551,1.0,0.6255950455604551
32,7.265493174,0.00017940724259492933,7.012046874705707e-08,0.00629059231547369,0.13553413091688082,5.5705539598071886e-06,2.919770337992212e-07,5.6332025753271005e-05,5.68205700027382e-06,0.6844028219304433,1.0,0.6844028219304433
33,7.485676393,0.00023092649921357874,2.7770726244635973e-05,0.0024279420913146605,0.10918231925383062,3.917698796422857e-05,5.365398204932256e-07,2.9361183569669464e-05,2.7935999671484334e-05,0.7232169333826075,1.0,0.7232169333826075
34,7.705833325,0.00010007655117172508,9.015608374170854e-05,0.0005162400164601176,0.08950788439593359,9.77515461808992e-06,5.669111675821342e-07,0.014781582511205387,7.323956922169866e-06,0.5820720031483932,1.0,0.5820720031483932
35,7.925989044,2.6983768130448884e-05,1.1113489461328517e-05,0.0005895612281807624,0.08641830929252434,4.8846223000860685e-06,6.161954526994694e-07,0.02665372405876192,4.895607956455103e-06,0.6059032089630564,1.0,0.6059032089630564
36,8.146155692,4.666224312814501e-05,9.315544203225223e-06,0.0012505589829629744,0.09150904889303925,5.852150041689123e-06,3.4412574179121047e-07,0.022840063186477022,4.883164400329662e-06,0.6130818126872954,1.0,0.6130818126872954
37,8.366329380,0.00017431473209246625,1.0944405096648023e-07,0.006304399151282361,0.13568653752692747,5.375298961530774e-06,3.6367346102403327e-07,4.387110384679263e-05,5.4243207760261766e-06,0.6842867644176697,1.0,0.6842867644176697
38,8.586490224,0.00026627781458265517,4.270352489832787e-05,0.0036761251820210707,0.1035771720976536,3.0101608265304548e-05,7.572340630992799e-07,4.941418538855252e-05,1.865978913781756e-05,0.746625523483275,1.0,0.746625523483275
39,8.806652201,7.293586507906943e-05,3.3350779821105935e-05,0.001086366620340781,0.089571195397471,2.8644367252900026e-05,6.252667210737623e-07,3.88631776217315e-05,1.2973076450841091e-05,0.587142946959543,1.0,0.587142946959543
40,9.026812131,2.2339318077654938e-05,5.351522024442269e-06,0.0012405988067556908,0.07681567689572756,3.897489507394294e-06,5.338476874185799e-07,0.00012573718595662201,3.85333669114163e-06,0.6085684426311481,1.0,0.6085684426311481
41,9.246985417,8.072435181474553e-05,0.00011967419160888447,0.0012412975219425234,0.07974259399829413,6.53755134378248e-05,1.3522507526427625e-06,0.0041087478840362525,0.00011990660970699495,0.7995700365547317,1.0,0.7995700365547317
42,9.467149635,2.733981744250258e-05,1.1074028029376752e-05,0.0006135847718172775,0.08592336651665466,4.8714547521551e-06,3.981381495513898e-07,0.026562899238891772,4.868461232233662e-06,0.6076285961626295,1.0,0.6076285961626295
43,9.687308758,2.6269689017980704e-05,1.1194624093411637e-05,0.0006166681473611943,0.08648389890959662,4.938834337607417e-06,5.623973099862591e-07,0.02672546827335429,5.266815595309601e-06,0.6101571187675519,1.0,0.6101571187675519
44,9.907489959,0.00011093794561972898,4.83310562137213e-06,0.004333500278890807,0.11775174362964269,5.115172391643006e-06,4.523917046267515e-07,0.012057103571441028,6.40617030172894e-06,0.6446159254909344,1.0,0.6446159254909344
45,10.127698069,0.00021810997736635576,3.4996461382021133e-07,0.006354276871229868,0.12261512335047993,4.829511670718916e-06,2.2528972014676102e-07,3.5767477171843784e-05,5.144479823157107e-06,0.6672368446910009,1.0,0.6672368446910009
46,10.347924450,0.00017418987884452317,0.0001288282867299188,0.0004930381554329325,0.10420912701384011,4.469716045242681e-05,8.340057140013784e-07,2.488152596886465e-05,2.4207495775451773e-05,0.6453991910545579,1.0,0.6453991910545579
47,10.568132520,2.6888065458046763e-05,1.1180607126613892e-05,0.0006093063134017979,0.08611125174609457,4.91878201244742e-06,4.1208149182527545e-07,0.026924502932745693,4.910721738768686e-06,0.6131094689042349,1.0,0.6131094689042349
48,10.788316775,2.4564306650170114e-05,1.0095785678822365e-05,0.0006180894417200738,0.08500266295769962,4.873965839582398e-06,5.353142242568903e-07,0.025144434895178275,4.802791101900303e-06,0.6082852789907568,1.0,0.6082852789907568
49,11.008526406,0.00010363387322550597,4.554303303484631e-06,0.0038391626931627517,0.11163777274722374,4.818045676862245e-06,3.956135600664204e-07,0.01261697095580789,4.796946286992036e-06,0.6410205077334391,1.0,0.6410205077334391
50,11.228755914,0.000174094298019012,1.0801945731999023e-07,0.006123097267295331,0.13296193480960058,4.643734425399171e-06,3.042180634726255e-07,4.9224907596463704e-05,4.7286068561505925e-06,0.6713966024560728,1.0,0.6713966024560728
51,11.449024226,0.00021241107551527006,5.1751595558270255e-05,0.0005631586066529002,0.09906701278439821,3.690037221197761e-05,5.999176939007346e-07,2.1680721151495934e-05,2.5144376387839487e-05,0.6590344920287132,1.0,0.6590344920287132
52,11.669249789,5.711255152269377e-05,6.0499571276150535e-05,0.0005851733522512383,0.08929332277021446,5.066618840202889e-06,7.944606723197939e-07,0.02735184349967234,8.913209877517793e-06,0.6278565102672805,1.0,0.6278565102672805
53,11.889436988,2.6496141810652568e-05,1.1231330885670998e-05,0.0006072949044268023,0.08633899547663713,4.8761602188943595e-06,4.218483408049112e-07,0.02712699821554086,4.948331862742911e-06,0.6021203327576307,1.0,0.6021203327576307
54,12.109624479,0.00010202247248033321,5.455065928058676e-06,0.003306688876219923,0.10965296419161168,5.594992963732463e-06,3.18490640899291e-07,0.01321807480750987,4.773182687051342e-06,0.6358286297095244,1.0,0.6358286297095244
55,12.329843886,0.00017427616828292756,6.483979019228608e-08,0.006344108601988899,0.13526965058172255,4.649782242433261e-06,1.8682651411336667e-07,3.69279089837491e-05,4.646485303948907e-06,0.6695675790982386,1.0,0.6695675790982386
56,12.550039267,0.00017429727983964225,2.4491841773160907e-05,0.0007394881691002809,0.10081378685362234,3.912307243308507e-05,3.814721348350698e-07,1.9303155381029245e-05,2.7647858330546397e-05,0.676209472679014,1.0,0.676209472679014
57,12.770234722,8.679697754935451e-05,7.571215340795132e-06,0.001232968390477289,0.07420226132719751,7.086888285630645e-06,3.9879907417034645e-07,4.263669303698527e-05,3.816934779715186e-06,0.6054782806048226,1.0,0.6054782806048226
58,12.990409964,2.247052092007099e-05,2.7731717246960368e-05,0.0012815253818758018,0.08464680901590188,6.6328180393152e-06,7.067937970632248e-07,4.997805200952537e-05,4.0645060792367066e-05,0.658865261531811,1.0,0.658865261531811
59,13.210652906,8.733638197248482e-05,0.00018375411365562726,0.0007817840761827441,0.07411864062835263,6.300382757739968e-05,9.934614668832255e-07,0.01621602134568228,1.1882862703644613e-05,0.7371957211232707,1.0,0.7371957211232707
