,time,L1-icache-load-misses,dTLB-store-misses,L2-misses,iTLB-load-misses,dTLB-load-misses,L1-dcache-load-misses,cycles,branch-load-misses,instructions,branch-misses,cpi
21,8.119601316,0.0010370078070643383,4.182421704958552e-08,2.884499690616496e-06,1.445678059820509e-06,3.332224505917797e-07,0.010388895882922635,0.38108219321703246,0.000925285724324261,1.0,0.0009383557921522564,0.38108219321703246
22,8.486955131,0.000986770118146039,5.4234975041484806e-08,1.927036456942757e-06,1.338925946336656e-06,3.928646004567556e-07,0.010153893721256801,0.37694436690424865,0.0008656301999561906,1.0,0.0009276967053936658,0.37694436690424865
23,8.854165598,0.001015342564377084,3.0638922504969864e-08,3.2790532231442467e-06,1.4138657834596767e-06,2.9020911990662466e-07,0.010257380753769751,0.3837522699353518,0.0009653618753325721,1.0,0.0010056933693333558,0.3837522699353518
24,9.221502136,0.0010821616549197735,1.525724288740521e-08,3.3925327184750343e-06,1.089367142160732e-06,1.9088506101353632e-07,0.010252476295868541,0.38130050782054653,0.0008457757660677334,1.0,0.0008847461549005858,0.38130050782054653
25,9.588748722,0.000950346607881179,1.2149584928262783e-08,3.413020899431153e-06,9.959284756473186e-07,1.646943734720066e-07,0.010366127782311815,0.3798995906193309,0.0008502313281645318,1.0,0.0008792495993002767,0.3798995906193309
26,9.956016255,0.001020526922491716,2.4876136662591696e-08,4.971426811639332e-06,1.1705604307341759e-06,2.193937052881351e-07,0.010476074303645114,0.38290196963566586,0.0008935967806727399,1.0,0.000906907241296717,0.38290196963566586
27,10.323313869,0.0010895692235845806,3.549064298752807e-08,2.5222244453924996e-06,1.3691198044804098e-06,3.149794565143116e-07,0.010234925397166913,0.3770329593138272,0.0008502735632411726,1.0,0.000893372512819152,0.3770329593138272
28,10.690550672,0.0010241890111807362,4.920014088911058e-08,2.1713432807774608e-06,1.3108569006119673e-06,3.3579956299141207e-07,0.010176299098806662,0.3808528294069663,0.0008540566442708382,1.0,0.0008952543650414885,0.3808528294069663
29,11.057793182,0.0009441010145637397,5.055388708846363e-08,2.937590736221535e-06,1.4001377241595433e-06,3.8222837602696486e-07,0.010111369034803787,0.37817975568259377,0.0008480988414024291,1.0,0.0008929090554409433,0.37817975568259377
30,11.425068130,0.0009966962803254432,2.853217586999861e-08,2.6053657942014396e-06,1.369200680604873e-06,3.9876293986986014e-07,0.01003509007648658,0.38045418775028167,0.0008802300009910394,1.0,0.0008631732599992611,0.38045418775028167
31,11.792302199,0.0009062812104101599,5.201223332215067e-08,1.9309116684301686e-06,1.5651262889881155e-06,3.8890192758523115e-07,0.010050030468647298,0.37659527464461323,0.0008779056475644088,1.0,0.0008512060344590381,0.37659527464461323
32,12.159494088,0.001001546093155775,9.397374008759328e-08,4.2812137345660745e-06,1.5962014413439404e-06,4.6513620992995806e-07,0.010064340459769715,0.37814891171746307,0.0008771255373498742,1.0,0.0008598448482598818,0.37814891171746307
33,12.526791660,0.0010002701709852326,1.9001757269844476e-08,3.1922952213338723e-06,1.2787849278442703e-06,3.1536249784689254e-07,0.009970596074077867,0.3756342150684534,0.0008388525765270422,1.0,0.000849464891280169,0.3756342150684534
34,12.894055616,0.0009683487826061172,1.1047029354450276e-08,3.128987375031719e-06,1.2506576263098857e-06,2.8655324628513443e-07,0.010181969626791338,0.3774033589000246,0.0008484553730222684,1.0,0.000888524622283186,0.3774033589000246
35,13.261291013,0.0010129415723689988,8.123320988880905e-09,5.859960678353963e-06,1.1460652028479476e-06,2.87362479981662e-07,0.010289063689556174,0.38140807368106666,0.0008782349097123419,1.0,0.0008846347327647485,0.38140807368106666
36,13.628517358,0.0010027548724011077,9.12715797063665e-09,2.8398983004192037e-06,1.2396032695675778e-06,2.8767449751895516e-07,0.0104673908611736,0.3800832599227003,0.0008779338882520079,1.0,0.0009069694060139298,0.3800832599227003
37,13.995783779,0.0009626088968781704,2.110120630907312e-08,3.076756843732471e-06,1.181332613525411e-06,3.0278556354606507e-07,0.01033768528408236,0.37782593568024075,0.0008879756048618921,1.0,0.0008805386019271833,0.37782593568024075
38,14.363009833,0.0009470215732319054,1.3467314750169303e-08,6.3232409580732425e-06,1.0083651919189266e-06,2.922407300786739e-07,0.010403282474006834,0.3795710318249613,0.0008882724327315043,1.0,0.0008774908372253876,0.3795710318249613
39,14.730228626,0.0009320376282957041,1.7885822375591566e-08,3.613948524909624e-06,1.1629159227601611e-06,3.5906632089866844e-07,0.010509755123592757,0.37741704439324353,0.0009019486130347584,1.0,0.0008819893851369851,0.37741704439324353
40,15.097463958,0.0009813061238330872,7.786278929033845e-08,3.067585336996593e-06,1.5252764259196658e-06,4.174696872218593e-07,0.010891461912807272,0.38449155387599154,0.0009215179297102443,1.0,0.0009098086175672339,0.38449155387599154
41,15.464849063,0.0009925625636760668,6.72545702506941e-08,5.639225658676689e-06,1.6589460661837879e-06,3.324197248328578e-07,0.011537094179758105,0.38625677608010056,0.0010206844317147982,1.0,0.0009348147071576843,0.38625677608010056
42,15.832168535,0.000992384672253419,5.04450220553512e-08,2.3122350925779347e-06,1.2875491343651545e-06,2.494798029540158e-07,0.011353037242908802,0.37987553956394515,0.0009549417688419807,1.0,0.0008952405999845956,0.37987553956394515
43,16.199495314,0.001041637706173465,4.6619754798515003e-08,2.950265079786621e-06,1.1762790371177553e-06,2.943306907428634e-07,0.011463745170753535,0.3851821343642064,0.0009534376529067073,1.0,0.0009583462955966495,0.3851821343642064
44,16.566907250,0.0009556355868486466,3.627427797129371e-08,3.4724065903275218e-06,1.1549593221992103e-06,2.0121957968981795e-07,0.011467553466997309,0.3786190986582604,0.0009593033954457818,1.0,0.0008833440307433842,0.3786190986582604
45,16.934127821,0.0010531137139557685,1.0344844305922717e-07,2.298131140676672e-06,1.619550459549755e-06,3.8776038921538127e-07,0.011370110521113773,0.38106859134801446,0.001006418045883471,1.0,0.0010133062735042592,0.38106859134801446
46,17.301441424,0.0010805615142922447,5.2592066859697155e-08,3.3494134314045795e-06,1.138442940622911e-06,3.337843176695446e-07,0.011382144105617166,0.3898190766528838,0.0010411223727403787,1.0,0.0010706058360357039,0.3898190766528838
47,17.668693042,0.0010137357291209435,2.0554259247283315e-08,2.795379257630531e-06,1.0593867389091598e-06,3.881722402109898e-07,0.010857861577492729,0.3794096134410164,0.0008910753229446884,1.0,0.0008939724626333465,0.3794096134410164
48,18.036008145,0.0009764508901691345,6.087223756564703e-08,2.6645897139923835e-06,1.117896782697297e-06,3.1747730531475583e-07,0.01089521004185183,0.37756025595997,0.0008713860807522373,1.0,0.0008885870280590471,0.37756025595997
49,18.403231902,0.0009779082840463782,9.115482685969413e-08,3.275636479375752e-06,1.5450917778823252e-06,4.491383423048531e-07,0.01145969774748397,0.3842184833619813,0.000983951744291513,1.0,0.0009326364663004478,0.3842184833619813
50,18.770466745,0.0009843108834342682,4.9459266564382895e-08,3.0536015672010095e-06,1.1372243688810504e-06,1.4837779969314868e-07,0.011351363070505742,0.3808552954448424,0.0009121745431501157,1.0,0.0008867155550671494,0.3808552954448424
51,19.137792457,0.000977948972320658,3.73284533853072e-08,5.792759532224507e-06,1.1212234530595943e-06,1.4554672191518863e-07,0.011422015301678242,0.38565451379004195,0.0009109526176030338,1.0,0.0008753614783830814,0.38565451379004195
52,19.505146614,0.0010547301231376481,2.1817166230038276e-08,6.604367891635872e-06,9.596090098958105e-07,1.551442931913833e-07,0.011396370971286108,0.3898008057850362,0.0009241609630311605,1.0,0.0009561366174229757,0.3898008057850362
53,19.872389464,0.0010386303065468426,1.3583316608138997e-08,4.1412136509063765e-06,8.428447955350247e-07,1.9152476417475984e-07,0.011039673838053604,0.3823089071801996,0.0008670723386202167,1.0,0.0008868201038880443,0.3823089071801996
54,20.239661407,0.0010328974733058458,2.1310573954258323e-08,3.074473121750062e-06,9.041772092021031e-07,1.9280995482424197e-07,0.010978102257492895,0.381492855524882,0.000891029261598483,1.0,0.0009139212154453787,0.381492855524882
55,20.606924388,0.0010238876258016182,4.5454330425341886e-08,3.880578657208293e-06,1.1115958268943685e-06,2.717083482887974e-07,0.011324234420701075,0.38183331952256644,0.0008581953974243513,1.0,0.0008669022761807518,0.38183331952256644
56,20.974108362,0.0010225483067621828,2.737836967117984e-08,2.9744401618071925e-06,1.001845527226877e-06,2.447153042214099e-07,0.011403252196223354,0.37981122954820323,0.0009156712636754289,1.0,0.0008936583784506726,0.37981122954820323
57,21.341307496,0.0010894510446005615,3.077413459699085e-08,4.074633731358879e-06,1.028340183050009e-06,2.2337180842310213e-07,0.012069078943356728,0.3898712232582923,0.0009153814744625981,1.0,0.0009740470025314662,0.3898712232582923
58,21.708625498,0.0010693169701938192,6.085803767605482e-08,3.9716631587812e-06,1.1945080394972316e-06,2.201032362617316e-07,0.011525236345654843,0.38074535536781534,0.0009022893809902123,1.0,0.0008799483953593326,0.38074535536781534
59,22.075991812,0.001114143601020465,2.6333341940871235e-08,5.0566946353299315e-06,1.0671933312879395e-06,2.2244744113209647e-07,0.011836271035569891,0.3910917379671178,0.0009217404240948546,1.0,0.0009508924730974231,0.3910917379671178
60,22.443195065,0.0011452024555606696,2.4286142707442634e-08,4.076993449718433e-06,1.1448692907297253e-06,2.6406904464993964e-07,0.012365462641018501,0.38533193854663594,0.00093821097714844,1.0,0.0009372012209051672,0.38533193854663594
61,22.810462163,0.0011080947104340588,1.5931325839455387e-08,6.656869868699391e-06,1.2838570627578503e-06,2.8849553096231165e-07,0.014132959682048916,0.3910649109157438,0.0010001527048751698,1.0,0.0010017077408103687,0.3910649109157438
62,23.177825279,0.0011454032672362096,1.247841335443513e-08,6.179587591190819e-06,1.2273906024459665e-06,2.3951621188651875e-07,0.014373972385112493,0.39061017807670906,0.0010199026647917577,1.0,0.000999872038377144,0.39061017807670906
63,23.545054752,0.0011142989441760387,7.25565937120747e-08,4.5444613194996125e-06,1.3758112198165785e-06,4.080444627331439e-07,0.01389715723580248,0.3874484025833394,0.0010067137545577197,1.0,0.0010206929916129128,0.3874484025833394
64,23.912290115,0.0011472075079490102,7.001131500119372e-08,4.756918797756107e-06,1.213646145545693e-06,3.5845793280611184e-07,0.013715661530640683,0.3897964994934095,0.00105862569164375,1.0,0.0010323844006115775,0.3897964994934095
65,24.279588680,0.0013166378060601614,8.618718300121682e-08,6.236407253858209e-06,1.0029685892802894e-06,4.490074211192425e-07,0.013481121141879363,0.3891892595816504,0.0009548045501990851,1.0,0.0009852831878458179,0.3891892595816504
66,24.646831038,0.0013097650055071749,1.1934507260348917e-07,1.1856254054061e-05,1.464657043717671e-06,4.709485200341279e-07,0.012925630212339768,0.3933646348588265,0.0010810423177860479,1.0,0.001122032347737273,0.3933646348588265
67,25.014027509,0.001156374127600266,7.277127763560435e-08,7.026708955226149e-06,1.1076216522478014e-06,4.002420269958239e-07,0.013188418194895244,0.3937434060036872,0.0010912024543702937,1.0,0.001069056085598474,0.3937434060036872
68,25.381351562,0.0011927768205411632,5.970990995242461e-08,7.440420080994733e-06,1.0715985614538688e-06,3.889976973823639e-07,0.014005431758924663,0.39463049674733197,0.0010417171079969085,1.0,0.001083433842895208,0.39463049674733197
69,25.748650573,0.0011340259468192995,2.808902197139216e-08,5.62578028940611e-06,8.953809225942537e-07,2.833176660571283e-07,0.014126043706693658,0.391099289220858,0.0010254663850145062,1.0,0.0010118116525559193,0.391099289220858
70,26.116004822,0.0013280081178688717,6.289056473847838e-08,4.9369093319705526e-06,1.2669975570347386e-06,4.116152130355467e-07,0.01448094047395646,0.39838018482018417,0.0010652845502627756,1.0,0.0010705348524651002,0.39838018482018417
71,26.483277654,0.0011803826756666082,3.124752621190749e-08,7.738853626549044e-06,1.1617760026427178e-06,2.9772923851345564e-07,0.014417949859291845,0.39590566627293927,0.0010661803403738891,1.0,0.0010070171870933439,0.39590566627293927
72,26.850518724,0.001239527619991711,3.5806367629312284e-08,5.994812241938322e-06,1.1330649602698725e-06,2.492674054194432e-07,0.014427788852027392,0.3886148800294036,0.0009760443980394379,1.0,0.0009747653532726793,0.3886148800294036
73,27.217914319,0.001344157346084062,4.689726239822441e-08,5.527177354076448e-06,1.1184820776478784e-06,3.529636064708469e-07,0.014264249469162217,0.39828389693972566,0.0011027284762030252,1.0,0.0010080453716979786,0.39828389693972566
74,27.585172996,0.0013829936984002416,8.179906826107777e-08,6.440009047988028e-06,1.4811599527617472e-06,4.4199582377981506e-07,0.014892379793749393,0.3963050415788824,0.0010664723792984823,1.0,0.0010911279525344286,0.3963050415788824
75,27.952408651,0.0015717478351152748,8.522207275047208e-08,5.756233976614523e-06,1.6284904027255482e-06,4.3502480650868596e-07,0.015377604523736528,0.40196293298109026,0.0011621505851247317,1.0,0.0011144843465512384,0.40196293298109026
76,28.319607705,0.0015125794776086343,3.190076595900434e-08,9.184553111612666e-06,1.0753067177192475e-06,2.982183963808046e-07,0.01595889546591521,0.4044966584186018,0.0012258120224648218,1.0,0.0011824208873558422,0.4044966584186018
77,28.686913812,0.0016696522571767653,2.990904706854566e-08,8.722047821322555e-06,1.3345131953917756e-06,2.2182543242504703e-07,0.015909592043428664,0.4019607619971361,0.001124830836076558,1.0,0.0011882162961967418,0.4019607619971361
78,29.054135349,0.0015414088749245282,1.1586232231978678e-07,8.895411008009799e-06,1.6707996573778598e-06,6.789315522851058e-07,0.01587622023996122,0.4047328519193443,0.001394664370992028,1.0,0.0012395283308239745,0.4047328519193443
79,29.421376074,0.0017073327282058444,5.474161972641506e-08,1.3256960521211691e-05,1.1689160532247164e-06,5.003384042994336e-07,0.016362385823515152,0.4116315433717309,0.0015185869078863487,1.0,0.0012619140363690023,0.4116315433717309
80,29.788610802,0.0018378615508832716,2.5457072969650913e-08,5.994244308544e-06,1.1688740546628448e-06,3.54964820281048e-07,0.01645204215400571,0.40445405855067046,0.001226015502620976,1.0,0.0012593570972047486,0.40445405855067046
81,30.156005696,0.0018601702530661498,4.883864165037139e-08,1.3217512381195966e-05,1.3419526762567957e-06,3.8108940075668585e-07,0.016465757487722336,0.4181291368001369,0.001339869264202756,1.0,0.0014810728769052638,0.4181291368001369
82,30.523329494,0.0017752902922651046,3.943419625051119e-08,1.1586651363736649e-05,1.2095610476091377e-06,4.293536320733228e-07,0.017120645609113236,0.41595255621579713,0.0015358904464427138,1.0,0.001418665848569991,0.41595255621579713
83,30.890618643,0.002002778140706387,6.152065195400572e-08,1.0717564661794526e-05,1.3471540352578963e-06,4.762291431379358e-07,0.017009768343251266,0.4185131577060885,0.0014299719509781002,1.0,0.0014640666221697428,0.4185131577060885
84,31.257913904,0.0018081709651324434,3.5471900095629937e-08,1.1768991348223282e-05,1.1932454640416546e-06,3.5398762157288434e-07,0.01701367962893066,0.4124476178726093,0.0013152439334715854,1.0,0.0014466885333280133,0.4124476178726093
85,31.625241004,0.0018974604873361212,5.76244174256275e-08,9.175128578381123e-06,1.3950981569096186e-06,5.329341025605804e-07,0.017127316901877517,0.4140180442788409,0.0014694956842201746,1.0,0.0013811123070624624,0.4140180442788409
86,31.992490693,0.0019760122433134866,3.17125134338171e-08,9.818710409328464e-06,1.4963881338887184e-06,4.797439532255354e-07,0.017439689800170594,0.41610791166226274,0.0014793784266831937,1.0,0.0014237815968816817,0.41610791166226274
87,32.359711383,0.0021527744191350015,3.401052110462229e-08,1.267807579023074e-05,1.7192131547391485e-06,5.430471117034746e-07,0.017603819561813186,0.4215372942709278,0.0013849592482908814,1.0,0.001491946256652289,0.4215372942709278
88,32.727053888,0.0019096294953521728,3.21331958091339e-08,1.2485614780907192e-05,1.158663258187491e-06,4.046540821080467e-07,0.017456951592867215,0.4214036101859215,0.0014482042763692446,1.0,0.0014536467429989636,0.4214036101859215
89,33.094288429,0.0020643364326871643,2.349251405800338e-08,9.045363706428382e-06,1.318936860685047e-06,4.4412038481082583e-07,0.01744966033316853,0.42080933289775924,0.0014883741944975808,1.0,0.001459645832981031,0.42080933289775924
90,33.461617796,0.0022673982683587683,4.3606364441768105e-08,9.403321152699225e-06,1.4039758534370978e-06,5.180585177269886e-07,0.017525640499430804,0.42046792507811476,0.0014816108357101677,1.0,0.001472651032281278,0.42046792507811476
91,33.828933968,0.0021458534723377783,3.936680053724764e-08,8.282254894161884e-06,1.4268608270198626e-06,5.366511960030457e-07,0.017506003961663116,0.4191156578420493,0.0014762836167849125,1.0,0.0014445038385889426,0.4191156578420493
92,34.196334509,0.0023181875988389808,4.786253191613227e-08,9.14768003404838e-06,1.728987587047879e-06,5.190673034935585e-07,0.01783524938618464,0.41886529641256554,0.0014530548961680678,1.0,0.0014953924593806098,0.41886529641256554
93,34.563609750,0.001956001485176028,4.8197274523317534e-08,9.427016148495347e-06,1.5734556390535356e-06,5.09778865150474e-07,0.017591198452785034,0.4184672659267627,0.0015211682696645162,1.0,0.001425005809032124,0.4184672659267627
94,34.930931857,0.002396669679654944,2.3233123819247702e-08,9.098533823309196e-06,1.1258845558756068e-06,4.244654843802239e-07,0.0182059799466714,0.4160897245569974,0.0012893907993813795,1.0,0.0014677138754079415,0.4160897245569974
95,35.298307676,0.0021367401848616276,7.571999167794345e-08,1.0379289605525862e-05,1.54905774019753e-06,5.25519345227518e-07,0.018426932000447305,0.4253142254961514,0.0016078778585089846,1.0,0.0014850069149982728,0.4253142254961514
96,35.665580500,0.0024546623497678824,3.195924296373515e-08,9.19471093542863e-06,1.0862469131467223e-06,6.031847924879669e-07,0.01798764055405055,0.4142172790613783,0.0013140468867779223,1.0,0.001456486661233948,0.4142172790613783
97,36.032845981,0.002309778500566663,3.106914830241035e-08,8.333189419682203e-06,1.2239025206270933e-06,6.128759373463565e-07,0.017920590793643755,0.4171202209053727,0.0013793089209524973,1.0,0.0013956065385911773,0.4171202209053727
98,36.400080514,0.0024530349487354997,9.886018309344039e-08,1.281887040778277e-05,1.7929642297401234e-06,8.830011808118653e-07,0.01860793062642431,0.4219116286164588,0.0014152348234260984,1.0,0.0014778683664716506,0.4219116286164588
99,36.767365402,0.0023403671029986707,3.524403622887008e-08,1.082854266304252e-05,1.2597868269042922e-06,5.264109240992935e-07,0.018497973390867378,0.42322121332931567,0.0014686879779832514,1.0,0.0014265582319103048,0.42322121332931567
100,37.134607881,0.002382017383962377,9.482318103564736e-08,1.0073081572715396e-05,1.3485963525069846e-06,9.561337421094441e-07,0.018525904023493644,0.4174501512900467,0.001522643925015451,1.0,0.0014270030821846033,0.4174501512900467
101,37.501871795,0.0020972358504434516,1.2670344254384267e-07,1.0464947915658456e-05,1.4875362373878604e-06,8.097673745861706e-07,0.018012014642970864,0.419023595185197,0.0015674762759330069,1.0,0.0014355674021063853,0.419023595185197
102,37.869106727,0.0023042964414886234,8.311910435882993e-08,1.0071137718046484e-05,1.3951046002245812e-06,7.18332076201998e-07,0.018518182278723355,0.4223856621216514,0.0014831029485213925,1.0,0.0014952326185533533,0.4223856621216514
103,38.236352505,0.002430019177704156,1.3111333894695602e-07,8.68968899608038e-06,1.5081845413171657e-06,1.0698696000700744e-06,0.018374932246800955,0.42205464952460786,0.0014768252035597858,1.0,0.0014556751736426185,0.42205464952460786
104,38.603539758,0.0023594149734714807,9.518049643333827e-08,9.550154175860945e-06,1.6229785443414863e-06,9.242328363983283e-07,0.018086905742780067,0.4182173153359262,0.0014675714556888052,1.0,0.0014600967651157268,0.4182173153359262
105,38.970789070,0.00216531857830585,9.307331216777634e-08,1.1616076899579115e-05,1.5927971276647393e-06,8.26355358639407e-07,0.018116994157983762,0.4163519197613936,0.0014454059290638255,1.0,0.00143353098023931,0.4163519197613936
106,39.338116168,0.0024355721907569554,1.348936333803883e-07,1.0641909478115274e-05,1.8162326167749128e-06,9.608755661422502e-07,0.01915797491618565,0.4263249658800952,0.0014508710849332326,1.0,0.0015312220816923025,0.4263249658800952
107,39.705314411,0.0024053748693300707,3.200150737139408e-07,1.8276154981883663e-05,2.664439228936904e-06,1.3847711094165746e-06,0.018228311159662086,0.43207061148915993,0.0015726564299928531,1.0,0.0015441456752821549,0.43207061148915993
108,40.072583537,0.002395826773172073,1.08257020428444e-07,2.4314215257234483e-05,1.728997016914717e-06,1.041292347574314e-06,0.018512501124295887,0.4297596149590311,0.00149882195255549,1.0,0.0014856500327137918,0.4297596149590311
109,40.439817857,0.002302878943642635,1.4927202563487184e-07,1.031424001618913e-05,1.6964461076616177e-06,7.155156534896026e-07,0.019196379069480667,0.42053229827816274,0.0014426592931393748,1.0,0.0014965845739919397,0.42053229827816274
110,40.807102377,0.0022438782068765722,9.903535002027e-08,9.535199680990073e-06,1.8892897542328432e-06,8.364678024788959e-07,0.018752455131559494,0.42114693578576357,0.0014580627959759282,1.0,0.0014884761710619607,0.42114693578576357
111,41.174296286,0.002403753033911429,8.182195269968565e-08,1.726020647278064e-05,1.7712724126678429e-06,9.273154639297708e-07,0.01858065106615128,0.42452806715875196,0.0015916497939140297,1.0,0.0015197398217096961,0.42452806715875196
112,41.541527994,0.00233314857354366,9.121881863749319e-08,9.344987891000187e-06,1.3983084740305727e-06,7.377321957307262e-07,0.018362153591580953,0.41974589943731017,0.0016098776011942645,1.0,0.0014620974138253606,0.41974589943731017
113,41.908790255,0.00236084927047505,1.5695550657181289e-07,1.2468530350189185e-05,1.7008543837157031e-06,9.334325078333295e-07,0.018732371451256512,0.42086425055761323,0.0014637146100209063,1.0,0.0014813023045854375,0.42086425055761323
114,42.276168518,0.002356022248316482,4.0304945278380695e-08,1.0058857123007248e-05,1.2572184765733427e-06,4.625824453509564e-07,0.01821396931901261,0.4177514288795496,0.0015640958926812513,1.0,0.0014825878304540203,0.4177514288795496
115,42.643461926,0.0026641914146475505,3.3617580849096924e-08,1.1316798299834328e-05,1.315567997227993e-06,5.741135751673552e-07,0.01862777310383213,0.42163546044314193,0.0014669856901877625,1.0,0.0015205519435127137,0.42163546044314193
116,43.010706453,0.002714711763096692,2.5652176677049115e-08,1.2835896523724606e-05,1.1667968009134251e-06,4.892775463254809e-07,0.019588044361238642,0.42527389051608444,0.0015025283396458285,1.0,0.0014818953131259579,0.42527389051608444
117,43.378080285,0.002670351520219627,6.774040637488498e-08,9.950728865720672e-06,1.4247940722054535e-06,8.596669251000596e-07,0.019568873294498433,0.42095676905507456,0.0014887380217722345,1.0,0.001463455505682461,0.42095676905507456
118,43.745296807,0.0023439401134315455,4.623293561501426e-08,9.58997852382082e-06,1.2479164153504252e-06,6.901384179305758e-07,0.018832903178061203,0.4203669221231855,0.0015050651217798994,1.0,0.0014507350840459233,0.4203669221231855
119,44.112461932,0.0026469471810184513,2.733277952354383e-08,1.0696477334638359e-05,1.2464496306010604e-06,5.492765419320383e-07,0.018930705937726333,0.4224155071250096,0.0014155717655354439,1.0,0.001471908742771478,0.4224155071250096
