,time,instructions,L1-dcache-load-misses,branch-misses,L2-misses,iTLB-load-misses,dTLB-store-misses,branch-load-misses,L1-icache-load-misses,cycles,dTLB-load-misses,cpi
863,345.783994382,1.0,0.03832180099545621,0.004766241525049902,0.008050574957495135,2.960400338664725e-05,0.0005425216009331597,0.004682172739468488,0.0012849125075304541,1.2874561791209767,0.004891372953973986,1.2874561791209767
864,346.184189268,1.0,0.03709945387871732,0.00470378256419125,0.00801958594149504,3.053741562768848e-05,0.000522408733283668,0.004728591689182255,0.0011967668103055995,1.2727751141841512,0.004673887112169397,1.2727751141841512
865,346.584381394,1.0,0.037940628886522734,0.00472446859077861,0.008063232572131039,2.757075447975435e-05,0.0005401390286944357,0.004651769421075884,0.0011834138293109727,1.2776112396777777,0.004748939334946449,1.2776112396777777
866,346.984640842,1.0,0.037960914802346035,0.004726624421680955,0.00806544332732727,3.050010868768615e-05,0.0005433469571961317,0.004633505831780377,0.0012005524592104812,1.2595513497671684,0.004779859054961019,1.2595513497671684
867,347.384847792,1.0,0.03651954132390927,0.004736881803986166,0.007452647069390049,3.389394579560038e-05,0.0004863633777175243,0.004448567241396006,0.0016924936232428263,1.3535032043551694,0.004520597876859644,1.3535032043551694
868,347.785031814,1.0,0.038074250376775684,0.004758607089268673,0.008219840915390218,2.8547525303876935e-05,0.0005467769829089704,0.004790397639569377,0.001313386533943818,1.278921758514735,0.004859713773849384,1.278921758514735
869,348.185245430,1.0,0.03632460515727009,0.004649747777347254,0.007910659410249241,2.859122381746196e-05,0.0005117440395170998,0.004677008451058506,0.0012613189457801285,1.2299474864498507,0.0044788628725017585,1.2299474864498507
870,348.585428267,1.0,0.03787753600635887,0.004757139387523363,0.008037423630244869,3.050163004972382e-05,0.0005467601910079142,0.004722593511528397,0.0012848911853728588,1.2594504124802952,0.004757175822171518,1.2594504124802952
871,348.985617433,1.0,0.038246014250769046,0.004743406292204853,0.0081367414054007,2.8403202351134508e-05,0.000547210007117305,0.004832183429656356,0.0012379956102603496,1.2687635311437926,0.004888723200562692,1.2687635311437926
872,349.385812003,1.0,0.03692701427568403,0.004671119572229703,0.007970873493910876,3.0133102756904078e-05,0.0005325592795203857,0.004809531944721183,0.00128740905137341,1.2391212976378405,0.004649705079253274,1.2391212976378405
873,349.786018854,1.0,0.03727955610868192,0.004677936288725052,0.007894906199510098,2.8347595273986274e-05,0.0005318078243602911,0.004607160741007606,0.0012668135319582052,1.2205607337638016,0.004647812577044469,1.2205607337638016
874,350.186214422,1.0,0.03758206781338302,0.00463340617488613,0.008032150417750782,2.8870837465649223e-05,0.0005670360661722831,0.004932909028834294,0.0012423218276883165,1.2513384442623405,0.004891613417467134,1.2513384442623405
875,350.586412090,1.0,0.03812953987476608,0.004776038163912012,0.007844561615755575,2.9340753067349975e-05,0.0005383581296136581,0.004621307298642078,0.001348737709487545,1.215895046005854,0.004728798626870015,1.215895046005854
876,350.986614739,1.0,0.03658390866816644,0.004579857950259308,0.007940849418151071,2.6122000700274736e-05,0.0005278680019623172,0.004808317156852605,0.0015841474169768193,1.2193139301204137,0.004606332020116399,1.2193139301204137
877,351.386835037,1.0,0.03881987949848469,0.004789823395688979,0.007844129384921182,2.8528183628999015e-05,0.0005484619528981004,0.004703463291002038,0.0015428782860798906,1.2316710638039277,0.00484965049144194,1.2316710638039277
878,351.787014455,1.0,0.03785966130360946,0.004670575176768521,0.00770480609808366,2.860627697338891e-05,0.0005353921835383384,0.004658575144382671,0.0013945571505614336,1.197121286681712,0.004722645734442296,1.197121286681712
879,352.187238287,1.0,0.037589411725308365,0.0046806618882392365,0.007753133194812068,2.899424765674566e-05,0.0005351920610071072,0.004745133540825508,0.0012110577606505482,1.1804702705848227,0.004736343831496784,1.1804702705848227
880,352.587426472,1.0,0.038137994784560834,0.004715072418460333,0.007717640188578577,2.3834189507984845e-05,0.0005427528733319121,0.0046497564000003155,0.001174629720820131,1.1734246274712707,0.004812919906588063,1.1734246274712707
