,time,dTLB-load-misses,dTLB-store-misses,L2-misses,L1-dcache-load-misses,branch-misses,iTLB-load-misses,L1-icache-load-misses,branch-load-misses,cycles,instructions,cpi
1051,326.308325143,3.926157518634197e-06,8.404133622278371e-08,5.237678069386356e-05,0.001740356532842009,0.0034755358022355767,3.2929404067166197e-07,0.0006573121330059541,0.0034884686539003507,0.44299382714271196,1.0,0.44299382714271196
1052,326.618481965,6.405433218401318e-06,2.0193457648179418e-07,7.334389313883244e-05,0.0030370332822539444,0.004309537135997075,5.567461769667545e-07,0.0005981153841859994,0.0042492100369281235,0.4812851366983081,1.0,0.4812851366983081
1053,326.928632418,3.629840945740654e-05,6.898033543287012e-07,0.00027171872476348946,0.005748042966412854,0.005000310085879734,1.097837323074195e-06,0.0008049014964863776,0.0050509847149558225,0.5581185608991742,1.0,0.5581185608991742
1054,327.238783954,1.4869481962125286e-05,1.5518634326848366e-07,4.341903462491809e-05,0.002427719372430131,0.003264826597399788,5.939165476275189e-07,0.0006124242287423385,0.003420841477924705,0.4416304982360973,1.0,0.4416304982360973
1055,327.548933810,4.653653791520935e-06,1.2775988446179644e-07,6.279451554582487e-05,0.0020306416879455366,0.003640168697388027,6.515754107551618e-07,0.0006222082043130621,0.003580259958232483,0.44797578591184173,1.0,0.44797578591184173
1056,327.859094445,8.244734390208005e-06,1.5113647096329504e-07,8.116448314259398e-05,0.003586647180833385,0.004637444486382216,1.0783467253650971e-06,0.0006740032879751253,0.004642829023034234,0.5025294574622855,1.0,0.5025294574622855
1057,328.169243424,0.00010423079133463989,2.3233166171139135e-06,0.0007778836274286417,0.007270864998680412,0.005268707450668545,3.084073657442106e-06,0.0009289975751955629,0.005294915707628093,0.593509840435839,1.0,0.593509840435839
1058,328.479373943,0.00025067282377441485,2.91987472875656e-07,0.0007351715832936514,0.006393365597638685,0.006222952238604467,6.172773007657788e-06,0.001360883376248876,0.006073309447911026,0.6608434621137427,1.0,0.6608434621137427
1059,328.789553436,0.0002444061419851789,4.385541373052441e-07,0.0007756881030942169,0.008293320924104145,0.005668848410249283,4.973692074249959e-06,0.0012246825058584692,0.005571949204363904,0.6616854417492994,1.0,0.6616854417492994
1060,329.099710187,0.0002517022765187263,3.1241039406707763e-07,0.0006578630565460577,0.006344890717983274,0.006188249237107647,5.609363683997404e-06,0.001307823922002284,0.006209384852021975,0.6563846136995889,1.0,0.6563846136995889
1061,329.409859860,0.00023408799980432872,3.4035002515675797e-06,0.0007056911526819386,0.007054037685207118,0.0065568546387783245,5.838071540973826e-06,0.0014283888248636436,0.006493135944195179,0.6991731312292027,1.0,0.6991731312292027
1062,329.720013172,0.00016463542521633507,5.983794707248495e-07,0.0005067347593988031,0.006937389218051559,0.006594348690869331,3.8906247135258286e-06,0.0011653513542108018,0.006570418916758138,0.648869805485766,1.0,0.648869805485766
